5.81522e-20 	0.0674966 	0.1 	-29.4752 	0.00804599 	0.228994
5.95658e-20 	0.0684966 	0.1 	-29.9139 	-0.00910336 	0.211322
6.09795e-20 	0.0694965 	0.1 	-30.3494 	-0.010747 	0.190426
6.09795e-20 	0.0704965 	0.1 	-30.7833 	-0.0104607 	0.166648
6.09795e-20 	0.0714964 	0.1 	-31.2157 	-0.00912819 	0.140422
6.09795e-20 	0.0724964 	0.1 	-31.647 	-0.00568128 	0.113021
3.59234e-20 	0.0734963 	0.1 	-32.0778 	-0.000175333 	0.0847961
1.08673e-20 	0.0744963 	0.1 	-32.5084 	0.0069578 	0.0573688
1.22809e-20 	0.0754962 	0.1 	-32.9383 	0.0135233 	0.0335439
1.36946e-20 	0.0764962 	0.1 	-33.3671 	0.0191621 	0.0145893
1.36946e-20 	0.0774961 	0.1 	-33.7964 	0.0230643 	0.000481616
1.36946e-20 	0.0784961 	0.1 	-34.2274 	0.0251171 	-0.00943064
1.36946e-20 	0.079496 	0.1 	-34.661 	0.0246644 	-0.0156545
1.36946e-20 	0.080496 	0.1 	-35.0975 	0.023211 	-0.019185
1.51083e-20 	0.0814959 	0.1 	-35.5369 	0.0205192 	-0.020039
1.65219e-20 	0.0824959 	0.1 	-35.9796 	0.0183986 	-0.0184326
1.65219e-20 	0.0834958 	0.1 	-36.4252 	0.0150131 	-0.0142399
1.65219e-20 	0.0844958 	0.1 	-36.8724 	0.0123012 	-0.00870326
-8.53417e-21 	0.0854957 	0.1 	-37.3212 	0.00852082 	-0.00294913
-3.35903e-20 	0.0864957 	0.1 	-37.7697 	0.00973897 	0.00110263
-3.35903e-20 	0.0874956 	0.1 	-38.2168 	0.0100521 	0.00267974
-3.35903e-20 	0.0884956 	0.1 	-38.6607 	0.0131734 	0.00240642
-3.21766e-20 	0.0894955 	0.1 	-39.1013 	0.0113151 	0.000345656
-3.0763e-20 	0.0904955 	0.1 	-39.5348 	0.01178 	-0.00433755
-2.93493e-20 	0.0914954 	0.1 	-39.96 	0.00471732 	-0.0137964
-2.79356e-20 	0.0924954 	0.1 	-40.3691 	0.00346063 	-0.0271651
-2.79356e-20 	0.0934953 	0.1 	-40.7606 	-0.00347727 	-0.0473523
-2.79356e-20 	0.0944953 	0.1 	-41.1228 	0.000600555 	-0.0685227
-5.29917e-20 	0.0954952 	0.1 	-41.4565 	-0.000527957 	-0.0883588
-1.05931e-19 	0.0964952 	0.1 	-41.7267 	0.0128936 	-0.0830908
-1.05931e-19 	0.0974951 	0.1 	-41.957 	0.0171398 	-0.0406206
-7.80478e-20 	0.0984951 	0.1 	-41.941 	0.0246607 	0.074311
-1.03104e-19 	0.099495 	0.1 	-42.6149 	0.0353069 	0.0815771
